교과,학년,학기,단원번호,단원명,총차시,차시번호,차시명,성취기준코드,출판사,교과서ID
국어,1,2,6,문장을 읽고 써요,16,12,글의 의미를 생각하며 읽기,[2국02-02];[2국03-02];[2국04-03];[2국05-04],미래엔,
국어,1,2,6,문장을 읽고 써요,16,13,배운 내용 실천하기,[2국02-02];[2국03-02];[2국04-03];[2국05-04],미래엔,
국어,1,2,6,문장을 읽고 써요,16,14,배운 내용 실천하기,[2국02-02];[2국03-02];[2국04-03];[2국05-04],미래엔,
국어,1,2,6,문장을 읽고 써요,16,15,마무리하기,[2국02-02];[2국03-02];[2국04-03];[2국05-04],미래엔,
국어,1,2,6,문장을 읽고 써요,16,16,마무리하기,[2국02-02];[2국03-02];[2국04-03];[2국05-04],미래엔,
국어,1,2,7,무엇이 중요할까요,15,1,배울 내용 살펴보기,[2국01-01];[2국02-03];[2국03-04],미래엔,
국어,1,2,7,무엇이 중요할까요,15,2,배울 내용 살펴보기,[2국01-01];[2국02-03];[2국03-04],미래엔,
국어,1,2,7,무엇이 중요할까요,15,3,무엇을 설명하는지 생각하며 글 읽기,[2국01-01];[2국02-03];[2국03-04],미래엔,
국어,1,2,7,무엇이 중요할까요,15,4,무엇을 설명하는지 생각하며 글 읽기,[2국01-01];[2국02-03];[2국03-04],미래엔,
국어,1,2,7,무엇이 중요할까요,15,5,글을 읽고 새롭게 안 점 말하기,[2국01-01];[2국02-03];[2국03-04],미래엔,
국어,1,2,7,무엇이 중요할까요,15,6,글을 읽고 새롭게 안 점 말하기,[2국01-01];[2국02-03];[2국03-04],미래엔,
국어,1,2,7,무엇이 중요할까요,15,7,겪은 일을 정리하는 방법 알기,[2국01-01];[2국02-03];[2국03-04],미래엔,
국어,1,2,7,무엇이 중요할까요,15,8,겪은 일을 정리하는 방법 알기,[2국01-01];[2국02-03];[2국03-04],미래엔,
국어,1,2,7,무엇이 중요할까요,15,9,겪은 일을 정리하는 방법 알기,[2국01-01];[2국02-03];[2국03-04],미래엔,
국어,1,2,7,무엇이 중요할까요,15,10,겪은 일이 잘 드러나는 글 쓰기,[2국01-01];[2국02-03];[2국03-04],미래엔,
국어,1,2,7,무엇이 중요할까요,15,11,겪은 일이 잘 드러나는 글 쓰기,[2국01-01];[2국02-03];[2국03-04],미래엔,
국어,1,2,7,무엇이 중요할까요,15,12,배운 내용 실천하기,[2국01-01];[2국02-03];[2국03-04],미래엔,
국어,1,2,7,무엇이 중요할까요,15,13,배운 내용 실천하기,[2국01-01];[2국02-03];[2국03-04],미래엔,
국어,1,2,7,무엇이 중요할까요,15,14,마무리하기,[2국01-01];[2국02-03];[2국03-04],미래엔,
국어,1,2,7,무엇이 중요할까요,15,15,마무리하기,[2국01-01];[2국02-03];[2국03-04],미래엔,
국어,1,2,8,느끼고 표현해요,15,1,배울 내용 살펴보기,[2국05-02];[2국05-03];[2국05-04],미래엔,
국어,1,2,8,느끼고 표현해요,15,2,장면을 떠올리며 시 낭송하기,[2국05-02];[2국05-03];[2국05-04],미래엔,
국어,1,2,8,느끼고 표현해요,15,3,장면을 떠올리며 시 낭송하기,[2국05-02];[2국05-03];[2국05-04],미래엔,
국어,1,2,8,느끼고 표현해요,15,4,인물의 모습과 행동 상상하기,[2국05-02];[2국05-03];[2국05-04],미래엔,
국어,1,2,8,느끼고 표현해요,15,5,인물의 모습과 행동 상상하기,[2국05-02];[2국05-03];[2국05-04],미래엔,
국어,1,2,8,느끼고 표현해요,15,6,인물의 모습과 행동 상상하기,[2국05-02];[2국05-03];[2국05-04],미래엔,
국어,1,2,8,느끼고 표현해요,15,7,연극을 보고 인물의 행동과 생각 알기,[2국05-02];[2국05-03];[2국05-04],미래엔,
국어,1,2,8,느끼고 표현해요,15,8,연극을 보고 인물의 행동과 생각 알기,[2국05-02];[2국05-03];[2국05-04],미래엔,
국어,1,2,8,느끼고 표현해요,15,9,연극을 보고 인물의 행동과 생각 알기,[2국05-02];[2국05-03];[2국05-04],미래엔,
국어,1,2,8,느끼고 표현해요,15,10,이야기를 읽고 생각이나 느낌 나누기,[2국05-02];[2국05-03];[2국05-04],미래엔,
국어,1,2,8,느끼고 표현해요,15,11,이야기를 읽고 생각이나 느낌 나누기,[2국05-02];[2국05-03];[2국05-04],미래엔,
국어,1,2,8,느끼고 표현해요,15,12,배운 내용 실천하기,[2국05-02];[2국05-03];[2국05-04],미래엔,
국어,1,2,8,느끼고 표현해요,15,13,배운 내용 실천하기,[2국05-02];[2국05-03];[2국05-04],미래엔,
국어,1,2,8,느끼고 표현해요,15,14,마무리하기,[2국05-02];[2국05-03];[2국05-04],미래엔,
국어,1,2,8,느끼고 표현해요,15,15,마무리하기,[2국05-02];[2국05-03];[2국05-04],미래엔,
국어,2,1,1,만나서 반가워요!,14,1,배울 내용 살펴보기,[2국01-03];[2국01-04];[2국03-03],미래엔,
국어,2,1,1,만나서 반가워요!,14,2,배울 내용 살펴보기,[2국01-03];[2국01-04];[2국03-03],미래엔,
국어,2,1,1,만나서 반가워요!,14,3,말차례 알아보기,[2국01-03];[2국01-04];[2국03-03],미래엔,
국어,2,1,1,만나서 반가워요!,14,4,글을 읽고 친구들과 이야기 나누기,[2국01-03];[2국01-04];[2국03-03],미래엔,
국어,2,1,1,만나서 반가워요!,14,5,글을 읽고 친구들과 이야기 나누기,[2국01-03];[2국01-04];[2국03-03],미래엔,
국어,2,1,1,만나서 반가워요!,14,6,글을 읽고 친구들과 이야기 나누기,[2국01-03];[2국01-04];[2국03-03],미래엔,
국어,2,1,1,만나서 반가워요!,14,7,소개할 내용 정리하기,[2국01-03];[2국01-04];[2국03-03],미래엔,
국어,2,1,1,만나서 반가워요!,14,8,소개할 내용 정리하기,[2국01-03];[2국01-04];[2국03-03],미래엔,
국어,2,1,1,만나서 반가워요!,14,9,자신을 소개하는 글 쓰기,[2국01-03];[2국01-04];[2국03-03],미래엔,
국어,2,1,1,만나서 반가워요!,14,10,자신을 소개하는 글 쓰기,[2국01-03];[2국01-04];[2국03-03],미래엔,
국어,2,1,1,만나서 반가워요!,14,11,배운 내용 실천하기,[2국01-03];[2국01-04];[2국03-03],미래엔,
국어,2,1,1,만나서 반가워요!,14,12,배운 내용 실천하기,[2국01-03];[2국01-04];[2국03-03],미래엔,
국어,2,1,1,만나서 반가워요!,14,13,마무리하기,[2국01-03];[2국01-04];[2국03-03],미래엔,
국어,2,1,1,만나서 반가워요!,14,14,마무리하기,[2국01-03];[2국01-04];[2국03-03],미래엔,
국어,2,1,2,말의 재미가 솔솔,15,1,배울 내용 살펴보기,[2국02-05];[2국03-02];[2국05-01],미래엔,
국어,2,1,2,말의 재미가 솔솔,15,2,배울 내용 살펴보기,[2국02-05];[2국03-02];[2국05-01],미래엔,
국어,2,1,2,말의 재미가 솔솔,15,3,재미있는 말놀이 하기,[2국02-05];[2국03-02];[2국05-01],미래엔,
국어,2,1,2,말의 재미가 솔솔,15,4,재미있는 말놀이 하기,[2국02-05];[2국03-02];[2국05-01],미래엔,
국어,2,1,2,말의 재미가 솔솔,15,5,재미있는 말놀이 하기,[2국02-05];[2국03-02];[2국05-01],미래엔,
국어,2,1,2,말의 재미가 솔솔,15,6,주변에서 여러 낱말을 찾아 이야기 만들기,[2국02-05];[2국03-02];[2국05-01],미래엔,
국어,2,1,2,말의 재미가 솔솔,15,7,주변에서 여러 낱말을 찾아 이야기 만들기,[2국02-05];[2국03-02];[2국05-01],미래엔,
국어,2,1,2,말의 재미가 솔솔,15,8,글을 읽고 자신의 생각이나 느낌 표현하기,[2국02-05];[2국03-02];[2국05-01],미래엔,
국어,2,1,2,말의 재미가 솔솔,15,9,글을 읽고 자신의 생각이나 느낌 표현하기,[2국02-05];[2국03-02];[2국05-01],미래엔,
국어,2,1,2,말의 재미가 솔솔,15,10,책에서 좋아하는 문장을 찾아 소개하기,[2국02-05];[2국03-02];[2국05-01],미래엔,
국어,2,1,2,말의 재미가 솔솔,15,11,책에서 좋아하는 문장을 찾아 소개하기,[2국02-05];[2국03-02];[2국05-01],미래엔,
국어,2,1,2,말의 재미가 솔솔,15,12,배운 내용 실천하기,[2국02-05];[2국03-02];[2국05-01],미래엔,
국어,2,1,2,말의 재미가 솔솔,15,13,배운 내용 실천하기,[2국02-05];[2국03-02];[2국05-01],미래엔,
국어,2,1,2,말의 재미가 솔솔,15,14,마무리하기,[2국02-05];[2국03-02];[2국05-01],미래엔,
국어,2,1,2,말의 재미가 솔솔,15,15,마무리하기,[2국02-05];[2국03-02];[2국05-01],미래엔,
국어,2,1,3,겪은 일을 나타내요,15,1,배울 내용 살펴보기,[2국03-02];[2국03-04];[2국04-03],미래엔,
국어,2,1,3,겪은 일을 나타내요,15,2,배울 내용 살펴보기,[2국03-02];[2국03-04];[2국04-03],미래엔,
국어,2,1,3,겪은 일을 나타내요,15,3,꾸며 주는 말을 넣어 문장 쓰기,[2국03-02];[2국03-04];[2국04-03],미래엔,
국어,2,1,3,겪은 일을 나타내요,15,4,꾸며 주는 말을 넣어 문장 쓰기,[2국03-02];[2국03-04];[2국04-03],미래엔,
국어,2,1,3,겪은 일을 나타내요,15,5,꾸며 주는 말이 들어간 문장 읽기,[2국03-02];[2국03-04];[2국04-03],미래엔,
국어,2,1,3,겪은 일을 나타내요,15,6,꾸며 주는 말이 들어간 문장 읽기,[2국03-02];[2국03-04];[2국04-03],미래엔,
국어,2,1,3,겪은 일을 나타내요,15,7,겪은 일에서 일기 글감 정하기,[2국03-02];[2국03-04];[2국04-03],미래엔,
국어,2,1,3,겪은 일을 나타내요,15,8,겪은 일에서 일기 글감 정하기,[2국03-02];[2국03-04];[2국04-03],미래엔,
국어,2,1,3,겪은 일을 나타내요,15,9,겪은 일이 잘 드러나게 일기 쓰기,[2국03-02];[2국03-04];[2국04-03],미래엔,
국어,2,1,3,겪은 일을 나타내요,15,10,겪은 일이 잘 드러나게 일기 쓰기,[2국03-02];[2국03-04];[2국04-03],미래엔,
국어,2,1,3,겪은 일을 나타내요,15,11,겪은 일이 잘 드러나게 일기 쓰기,[2국03-02];[2국03-04];[2국04-03],미래엔,
국어,2,1,3,겪은 일을 나타내요,15,12,배운 내용 실천하기,[2국03-02];[2국03-04];[2국04-03],미래엔,
국어,2,1,3,겪은 일을 나타내요,15,13,배운 내용 실천하기,[2국03-02];[2국03-04];[2국04-03],미래엔,
국어,2,1,3,겪은 일을 나타내요,15,14,마무리하기,[2국03-02];[2국03-04];[2국04-03],미래엔,
국어,2,1,3,겪은 일을 나타내요,15,15,마무리하기,[2국03-02];[2국03-04];[2국04-03],미래엔,
국어,2,1,4,분위기를 살려 읽어요,15,1,배울 내용 살펴보기,[2국02-02];[2국04-02];[2국05-01],미래엔,
국어,2,1,4,분위기를 살려 읽어요,15,2,배울 내용 살펴보기,[2국02-02];[2국04-02];[2국05-01],미래엔,
국어,2,1,4,분위기를 살려 읽어요,15,3,겹받침이 있는 낱말 읽고 쓰기,[2국02-02];[2국04-02];[2국05-01],미래엔,
국어,2,1,4,분위기를 살려 읽어요,15,4,겹받침이 있는 낱말 읽고 쓰기,[2국02-02];[2국04-02];[2국05-01],미래엔,
국어,2,1,4,분위기를 살려 읽어요,15,5,겹받침이 있는 낱말 읽고 쓰기,[2국02-02];[2국04-02];[2국05-01],미래엔,
국어,2,1,4,분위기를 살려 읽어요,15,6,겹받침이 있는 낱말에 주의하며 글 읽기,[2국02-02];[2국04-02];[2국05-01],미래엔,
국어,2,1,4,분위기를 살려 읽어요,15,7,겹받침이 있는 낱말에 주의하며 글 읽기,[2국02-02];[2국04-02];[2국05-01],미래엔,
국어,2,1,4,분위기를 살려 읽어요,15,8,시의 분위기 살펴보기,[2국02-02];[2국04-02];[2국05-01],미래엔,
국어,2,1,4,분위기를 살려 읽어요,15,9,시의 분위기 살펴보기,[2국02-02];[2국04-02];[2국05-01],미래엔,
국어,2,1,4,분위기를 살려 읽어요,15,10,시의 분위기를 생각하며 소리 내어 읽기,[2국02-02];[2국04-02];[2국05-01],미래엔,
국어,2,1,4,분위기를 살려 읽어요,15,11,시의 분위기를 생각하며 소리 내어 읽기,[2국02-02];[2국04-02];[2국05-01],미래엔,
국어,2,1,4,분위기를 살려 읽어요,15,12,배운 내용 실천하기,[2국02-02];[2국04-02];[2국05-01],미래엔,
국어,2,1,4,분위기를 살려 읽어요,15,13,배운 내용 실천하기,[2국02-02];[2국04-02];[2국05-01],미래엔,
국어,2,1,4,분위기를 살려 읽어요,15,14,마무리하기,[2국02-02];[2국04-02];[2국05-01],미래엔,
국어,2,1,4,분위기를 살려 읽어요,15,15,마무리하기,[2국02-02];[2국04-02];[2국05-01],미래엔,
국어,2,1,5,마음을 짐작해요,14,1,배울 내용 살펴보기,[2국02-02];[2국02-04];[2국04-02],미래엔,
국어,2,1,5,마음을 짐작해요,14,2,배울 내용 살펴보기,[2국02-02];[2국02-04];[2국04-02],미래엔,
국어,2,1,5,마음을 짐작해요,14,3,인물의 마음 짐작하기,[2국02-02];[2국02-04];[2국04-02],미래엔,
국어,2,1,5,마음을 짐작해요,14,4,인물의 마음 짐작하기,[2국02-02];[2국02-04];[2국04-02],미래엔,
국어,2,1,5,마음을 짐작해요,14,5,인물의 마음을 짐작하며 글 읽기,[2국02-02];[2국02-04];[2국04-02],미래엔,
국어,2,1,5,마음을 짐작해요,14,6,인물의 마음을 짐작하며 글 읽기,[2국02-02];[2국02-04];[2국04-02],미래엔,
국어,2,1,5,마음을 짐작해요,14,7,헷갈리기 쉬운 낱말에 주의하며 읽기,[2국02-02];[2국02-04];[2국04-02],미래엔,
국어,2,1,5,마음을 짐작해요,14,8,헷갈리기 쉬운 낱말에 주의하며 읽기,[2국02-02];[2국02-04];[2국04-02],미래엔,
국어,2,1,5,마음을 짐작해요,14,9,자연스럽게 띄어 읽기,[2국02-02];[2국02-04];[2국04-02],미래엔,
국어,2,1,5,마음을 짐작해요,14,10,자연스럽게 띄어 읽기,[2국02-02];[2국02-04];[2국04-02],미래엔,
국어,2,1,5,마음을 짐작해요,14,11,배운 내용 실천하기,[2국02-02];[2국02-04];[2국04-02],미래엔,
국어,2,1,5,마음을 짐작해요,14,12,배운 내용 실천하기,[2국02-02];[2국02-04];[2국04-02],미래엔,
국어,2,1,5,마음을 짐작해요,14,13,마무리하기,[2국02-02];[2국02-04];[2국04-02],미래엔,
국어,2,1,5,마음을 짐작해요,14,14,마무리하기,[2국02-02];[2국02-04];[2국04-02],미래엔,
국어,2,1,6,자신의 생각을 표현해요,15,1,배울 내용 살펴보기,[2국02-03];[2국02-04];[2국05-02];[2국06-02],미래엔,
국어,2,1,6,자신의 생각을 표현해요,15,2,배울 내용 살펴보기,[2국02-03];[2국02-04];[2국05-02];[2국06-02],미래엔,
국어,2,1,6,자신의 생각을 표현해요,15,3,글을 읽고 중요한 내용 찾는 방법 알기,[2국02-03];[2국02-04];[2국05-02];[2국06-02],미래엔,
국어,2,1,6,자신의 생각을 표현해요,15,4,글을 읽고 중요한 내용 찾는 방법 알기,[2국02-03];[2국02-04];[2국05-02];[2국06-02],미래엔,
국어,2,1,6,자신의 생각을 표현해요,15,5,중요한 내용을 생각하며 글 읽기,[2국02-03];[2국02-04];[2국05-02];[2국06-02],미래엔,
국어,2,1,6,자신의 생각을 표현해요,15,6,중요한 내용을 생각하며 글 읽기,[2국02-03];[2국02-04];[2국05-02];[2국06-02],미래엔,
국어,2,1,6,자신의 생각을 표현해요,15,7,글을 읽고 인물의 생각과 그 까닭 파악하기,[2국02-03];[2국02-04];[2국05-02];[2국06-02],미래엔,
국어,2,1,6,자신의 생각을 표현해요,15,8,글을 읽고 인물의 생각과 그 까닭 파악하기,[2국02-03];[2국02-04];[2국05-02];[2국06-02],미래엔,
국어,2,1,6,자신의 생각을 표현해요,15,9,글을 읽고 자신의 생각 표현하기,[2국02-03];[2국02-04];[2국05-02];[2국06-02],미래엔,
국어,2,1,6,자신의 생각을 표현해요,15,10,글을 읽고 자신의 생각 표현하기,[2국02-03];[2국02-04];[2국05-02];[2국06-02],미래엔,
국어,2,1,6,자신의 생각을 표현해요,15,11,글을 읽고 자신의 생각 표현하기,[2국02-03];[2국02-04];[2국05-02];[2국06-02],미래엔,
국어,2,1,6,자신의 생각을 표현해요,15,12,배운 내용 실천하기,[2국02-03];[2국02-04];[2국05-02];[2국06-02],미래엔,
국어,2,1,6,자신의 생각을 표현해요,15,13,배운 내용 실천하기,[2국02-03];[2국02-04];[2국05-02];[2국06-02],미래엔,
국어,2,1,6,자신의 생각을 표현해요,15,14,마무리하기,[2국02-03];[2국02-04];[2국05-02];[2국06-02],미래엔,
국어,2,1,6,자신의 생각을 표현해요,15,15,마무리하기,[2국02-03];[2국02-04];[2국05-02];[2국06-02],미래엔,
국어,2,1,7,마음을 담아서 말해요,15,1,배울 내용 살펴보기,[2국01-02];[2국01-04];[2국01-05],미래엔,
국어,2,1,7,마음을 담아서 말해요,15,2,배울 내용 살펴보기,[2국01-02];[2국01-04];[2국01-05],미래엔,
국어,2,1,7,마음을 담아서 말해요,15,3,자신의 경험을 떠올리며 이야기 듣기,[2국01-02];[2국01-04];[2국01-05],미래엔,
국어,2,1,7,마음을 담아서 말해요,15,4,자신의 경험을 떠올리며 이야기 듣기,[2국01-02];[2국01-04];[2국01-05],미래엔,
국어,2,1,7,마음을 담아서 말해요,15,5,자신의 경험 발표하기,[2국01-02];[2국01-04];[2국01-05],미래엔,
국어,2,1,7,마음을 담아서 말해요,15,6,자신의 경험 발표하기,[2국01-02];[2국01-04];[2국01-05],미래엔,
국어,2,1,7,마음을 담아서 말해요,15,7,다른 사람의 마음을 생각하며 고운 말로 대화하기,[2국01-02];[2국01-04];[2국01-05],미래엔,
국어,2,1,7,마음을 담아서 말해요,15,8,다른 사람의 마음을 생각하며 고운 말로 대화하기,[2국01-02];[2국01-04];[2국01-05],미래엔,
국어,2,1,7,마음을 담아서 말해요,15,9,고운 말로 생각과 마음 나누기,[2국01-02];[2국01-04];[2국01-05],미래엔,
국어,2,1,7,마음을 담아서 말해요,15,10,고운 말로 생각과 마음 나누기,[2국01-02];[2국01-04];[2국01-05],미래엔,
국어,2,1,7,마음을 담아서 말해요,15,11,고운 말로 생각과 마음 나누기,[2국01-02];[2국01-04];[2국01-05],미래엔,
국어,2,1,7,마음을 담아서 말해요,15,12,배운 내용 실천하기,[2국01-02];[2국01-04];[2국01-05],미래엔,
국어,2,1,7,마음을 담아서 말해요,15,13,배운 내용 실천하기,[2국01-02];[2국01-04];[2국01-05],미래엔,
국어,2,1,7,마음을 담아서 말해요,15,14,마무리하기,[2국01-02];[2국01-04];[2국01-05],미래엔,
국어,2,1,7,마음을 담아서 말해요,15,15,마무리하기,[2국01-02];[2국01-04];[2국01-05],미래엔,
국어,2,1,8,다양한 작품을 감상해요,15,1,배울 내용 살펴보기,[2국01-05];[2국05-02];[2국05-03];[2국06-01],미래엔,
국어,2,1,8,다양한 작품을 감상해요,15,2,배울 내용 살펴보기,[2국01-05];[2국05-02];[2국05-03];[2국06-01],미래엔,
국어,2,1,8,다양한 작품을 감상해요,15,3,시를 낭송하고 생각이나 느낌 나누기,[2국01-05];[2국05-02];[2국05-03];[2국06-01],미래엔,
국어,2,1,8,다양한 작품을 감상해요,15,4,시를 낭송하고 생각이나 느낌 나누기,[2국01-05];[2국05-02];[2국05-03];[2국06-01],미래엔,
국어,2,1,8,다양한 작품을 감상해요,15,5,이야기를 읽고 생각이나 느낌 표현하기,[2국01-05];[2국05-02];[2국05-03];[2국06-01],미래엔,
국어,2,1,8,다양한 작품을 감상해요,15,6,이야기를 읽고 생각이나 느낌 표현하기,[2국01-05];[2국05-02];[2국05-03];[2국06-01],미래엔,
국어,2,1,8,다양한 작품을 감상해요,15,7,인형극을 감상하고 인물의 마음 짐작하기,[2국01-05];[2국05-02];[2국05-03];[2국06-01],미래엔,
